Model,Feature Group,Batch Size,Patience,Epochs,Learning Rate,Monitor Metric,Test Accuracy
DNN-9,mean_pitch,128,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-4,speech_rate,128,3,50,0.0001,val_accuracy,0.1458333283662796
DNN-1,intonation,128,10,50,0.0005,val_accuracy,0.1458333283662796
DNN-1,intonation,128,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-4,speech_rate,128,10,100,0.0005,val_accuracy,0.1458333283662796
DNN-4,speech_rate,128,10,100,0.001,val_accuracy,0.1458333283662796
DNN-4,speech_rate,128,10,50,0.0005,val_accuracy,0.1458333283662796
DNN-1,hnr,64,3,50,0.0001,val_accuracy,0.1458333283662796
DNN-1,hnr,64,3,50,0.001,val_accuracy,0.1458333283662796
DNN-4,spectral_rolloff,64,5,50,0.0001,val_accuracy,0.1458333283662796
DNN-9,jitter,128,3,50,0.001,val_accuracy,0.1458333283662796
DNN-4,speech_rate,128,5,100,0.0005,val_accuracy,0.1458333283662796
DNN-4,speech_rate,128,5,100,0.001,val_accuracy,0.1458333283662796
DNN-9,intonation,64,5,100,0.001,val_accuracy,0.1458333283662796
DNN-4,pitch_variation,64,5,50,0.0005,val_accuracy,0.1458333283662796
DNN-4,spectral_centroid,128,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-7,spectral_centroid,128,5,50,0.0001,val_accuracy,0.1458333283662796
DNN-7,spectral_centroid,64,3,50,0.0001,val_accuracy,0.1458333283662796
DNN-2,pitch_variation,64,10,50,0.001,val_accuracy,0.1458333283662796
DNN-3,jitter,64,10,100,0.0001,val_accuracy,0.1458333283662796
DNN-3,hnr,64,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-3,intonation,64,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-3,intonation,64,5,100,0.001,val_accuracy,0.1458333283662796
DNN-3,jitter,128,10,100,0.0001,val_accuracy,0.1458333283662796
DNN-3,jitter,128,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-4,pitch_variation,64,10,50,0.0005,val_accuracy,0.1458333283662796
DNN-4,pitch_variation,64,3,50,0.0001,val_accuracy,0.1458333283662796
DNN-4,pitch_variation,64,3,50,0.001,val_accuracy,0.1458333283662796
DNN-4,pitch_variation,128,3,50,0.001,val_accuracy,0.1458333283662796
DNN-4,pitch_variation,128,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-4,pitch_variation,128,5,100,0.0005,val_accuracy,0.1458333283662796
DNN-9,intonation,128,10,100,0.001,val_accuracy,0.1458333283662796
DNN-9,intonation,128,3,100,0.001,val_accuracy,0.1458333283662796
DNN-9,intonation,128,5,50,0.001,val_accuracy,0.1458333283662796
DNN-4,pitch_variation,128,10,100,0.0001,val_accuracy,0.1458333283662796
DNN-4,pitch_variation,128,10,100,0.0005,val_accuracy,0.1458333283662796
DNN-4,pitch_variation,128,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-9,hnr,128,5,50,0.001,val_accuracy,0.1458333283662796
DNN-6,speech_rate,128,10,100,0.001,val_accuracy,0.1458333283662796
DNN-6,speech_rate,128,10,50,0.0001,val_accuracy,0.1458333283662796
DNN-9,hnr,128,10,100,0.0001,val_accuracy,0.1458333283662796
DNN-9,hnr,128,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-6,speech_rate,64,5,100,0.0005,val_accuracy,0.1458333283662796
DNN-6,speech_rate,64,5,50,0.0005,val_accuracy,0.1458333283662796
DNN-6,speech_rate,128,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-6,speech_rate,128,3,50,0.001,val_accuracy,0.1458333283662796
DNN-6,speech_rate,128,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-6,speech_rate,64,10,50,0.0005,val_accuracy,0.1458333283662796
DNN-6,speech_rate,64,3,100,0.001,val_accuracy,0.1458333283662796
DNN-6,speech_rate,64,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-6,speech_rate,64,3,50,0.001,val_accuracy,0.1458333283662796
DNN-6,speech_rate,128,10,50,0.001,val_accuracy,0.1458333283662796
DNN-4,mean_pitch,64,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-8,mean_pitch,64,5,100,0.001,val_accuracy,0.1458333283662796
DNN-8,mean_pitch,64,5,50,0.0001,val_accuracy,0.1458333283662796
DNN-8,mean_pitch,64,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-8,mean_pitch,64,3,50,0.0001,val_accuracy,0.1458333283662796
DNN-8,mean_pitch,128,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-8,mean_pitch,128,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-8,mean_pitch,128,3,100,0.001,val_accuracy,0.1458333283662796
DNN-8,mean_pitch,128,5,50,0.0005,val_accuracy,0.1458333283662796
DNN-3,mean_pitch,64,5,50,0.001,val_accuracy,0.1458333283662796
DNN-8,mean_pitch,128,10,100,0.001,val_accuracy,0.1458333283662796
DNN-9,adjusted_speech_rate,64,3,50,0.0001,val_accuracy,0.1458333283662796
DNN-4,mean_pitch,64,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-6,speech_rhythm,64,10,100,0.0001,val_accuracy,0.1458333283662796
DNN-9,adjusted_speech_rate,128,5,50,0.001,val_accuracy,0.1458333283662796
DNN-9,adjusted_speech_rate,64,10,100,0.001,val_accuracy,0.1458333283662796
DNN-9,adjusted_speech_rate,64,10,50,0.0005,val_accuracy,0.1458333283662796
DNN-9,adjusted_speech_rate,64,10,50,0.001,val_accuracy,0.1458333283662796
DNN-9,adjusted_speech_rate,64,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-9,adjusted_speech_rate,64,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-9,adjusted_speech_rate,128,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-9,adjusted_speech_rate,128,3,100,0.001,val_accuracy,0.1458333283662796
DNN-9,adjusted_speech_rate,128,5,100,0.001,val_accuracy,0.1458333283662796
DNN-9,adjusted_speech_rate,128,10,100,0.0001,val_accuracy,0.1458333283662796
DNN-9,adjusted_speech_rate,128,10,100,0.0005,val_accuracy,0.1458333283662796
DNN-9,adjusted_speech_rate,128,10,50,0.001,val_accuracy,0.1458333283662796
DNN-1,mean_pitch,64,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-4,jitter,64,10,50,0.001,val_accuracy,0.1458333283662796
DNN-1,mean_pitch,128,3,50,0.0001,val_accuracy,0.1458333283662796
DNN-4,jitter,128,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-7,adjusted_speech_rate,128,10,100,0.001,val_accuracy,0.1458333283662796
DNN-7,adjusted_speech_rate,128,10,50,0.0001,val_accuracy,0.1458333283662796
DNN-4,hnr,64,10,50,0.0005,val_accuracy,0.1458333283662796
DNN-4,intonation,64,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-4,intonation,64,5,50,0.0005,val_accuracy,0.1458333283662796
DNN-7,adjusted_speech_rate,64,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-8,speech_rhythm,64,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-8,speech_rate,64,5,50,0.0005,val_accuracy,0.1458333283662796
DNN-8,speech_rate,64,5,50,0.001,val_accuracy,0.1458333283662796
DNN-8,speech_rate,64,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-8,speech_rate,64,3,100,0.001,val_accuracy,0.1458333283662796
DNN-8,speech_rate,64,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-8,speech_rate,64,3,50,0.001,val_accuracy,0.1458333283662796
DNN-8,speech_rate,128,5,50,0.0005,val_accuracy,0.1458333283662796
DNN-8,speech_rate,64,10,100,0.0001,val_accuracy,0.1458333283662796
DNN-8,speech_rate,64,10,100,0.001,val_accuracy,0.1458333283662796
DNN-8,speech_rate,64,10,50,0.0005,val_accuracy,0.1458333283662796
DNN-8,speech_rate,128,3,50,0.0001,val_accuracy,0.1458333283662796
DNN-8,speech_rate,128,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-8,speech_rate,128,3,50,0.001,val_accuracy,0.1458333283662796
DNN-8,speech_rate,128,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-4,intonation,128,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-4,intonation,128,5,50,0.0001,val_accuracy,0.1458333283662796
DNN-7,adjusted_speech_rate,64,5,50,0.0005,val_accuracy,0.1458333283662796
DNN-8,speech_rate,128,10,100,0.001,val_accuracy,0.1458333283662796
DNN-8,speech_rate,128,10,50,0.0001,val_accuracy,0.1458333283662796
DNN-4,hnr,64,5,100,0.0005,val_accuracy,0.1458333283662796
DNN-4,intonation,128,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-4,hnr,64,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-4,hnr,64,3,50,0.001,val_accuracy,0.1458333283662796
DNN-4,hnr,128,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-4,hnr,128,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-4,hnr,128,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-4,hnr,128,5,100,0.0005,val_accuracy,0.1458333283662796
DNN-4,hnr,128,5,50,0.0005,val_accuracy,0.1458333283662796
DNN-3,pitch_variation,128,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-2,mean_pitch,128,10,50,0.001,val_accuracy,0.1458333283662796
DNN-3,mean_pitch,128,3,100,0.001,val_accuracy,0.1458333283662796
DNN-3,mean_pitch,128,5,100,0.001,val_accuracy,0.1458333283662796
DNN-7,hnr,128,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-7,hnr,128,5,100,0.0005,val_accuracy,0.1458333283662796
DNN-7,hnr,128,5,50,0.0005,val_accuracy,0.1458333283662796
DNN-7,hnr,128,10,100,0.0005,val_accuracy,0.1458333283662796
DNN-7,hnr,128,3,100,0.001,val_accuracy,0.1458333283662796
DNN-1,speech_rate,128,3,100,0.001,val_accuracy,0.1458333283662796
DNN-1,speech_rate,128,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-1,speech_rate,128,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-1,speech_rate,128,5,100,0.0005,val_accuracy,0.1458333283662796
DNN-1,speech_rate,128,5,50,0.0001,val_accuracy,0.1458333283662796
DNN-4,adjusted_speech_rate,64,5,50,0.001,val_accuracy,0.1458333283662796
DNN-1,speech_rate,128,10,100,0.0005,val_accuracy,0.1458333283662796
DNN-1,speech_rate,128,10,100,0.001,val_accuracy,0.1458333283662796
DNN-1,speech_rate,128,10,50,0.0005,val_accuracy,0.1458333283662796
DNN-1,speech_rate,128,10,50,0.001,val_accuracy,0.1458333283662796
DNN-1,speech_rate,128,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-1,speech_rate,128,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-1,speech_rate,64,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-1,speech_rate,64,5,100,0.001,val_accuracy,0.1458333283662796
DNN-1,speech_rate,64,5,50,0.001,val_accuracy,0.1458333283662796
DNN-1,speech_rate,128,5,50,0.001,val_accuracy,0.1458333283662796
DNN-1,speech_rate,64,10,100,0.0005,val_accuracy,0.1458333283662796
DNN-1,speech_rate,64,10,100,0.001,val_accuracy,0.1458333283662796
DNN-1,speech_rate,64,10,50,0.001,val_accuracy,0.1458333283662796
DNN-1,speech_rate,64,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-1,speech_rate,64,3,50,0.001,val_accuracy,0.1458333283662796
DNN-7,intonation,128,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-7,intonation,128,5,50,0.0001,val_accuracy,0.1458333283662796
DNN-7,intonation,128,5,50,0.0005,val_accuracy,0.1458333283662796
DNN-1,speech_rate,128,5,50,0.0005,val_accuracy,0.1458333283662796
DNN-7,pitch_variation,64,5,50,0.0001,val_accuracy,0.1458333283662796
DNN-7,plp,128,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-7,hnr,64,5,50,0.0001,val_accuracy,0.1458333283662796
DNN-7,intonation,128,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,64,3,50,0.001,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,64,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,64,5,100,0.0005,val_accuracy,0.1458333283662796
DNN-7,intonation,64,10,50,0.0001,val_accuracy,0.1458333283662796
DNN-7,intonation,64,10,50,0.001,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,128,5,50,0.001,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,64,10,100,0.0005,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,64,10,100,0.001,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,64,10,50,0.001,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,64,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,64,3,50,0.0001,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,128,10,100,0.0005,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,128,10,100,0.001,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,128,10,50,0.0005,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,128,10,50,0.001,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,128,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,128,3,50,0.0001,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,128,3,50,0.001,val_accuracy,0.1458333283662796
DNN-4,adjusted_speech_rate,128,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-4,adjusted_speech_rate,128,3,50,0.001,val_accuracy,0.1458333283662796
DNN-4,adjusted_speech_rate,128,5,50,0.001,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,64,5,50,0.0005,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,64,5,100,0.001,val_accuracy,0.1458333283662796
DNN-2,adjusted_speech_rate,64,5,50,0.0001,val_accuracy,0.1458333283662796
DNN-7,jitter,64,5,100,0.0005,val_accuracy,0.1458333283662796
DNN-4,adjusted_speech_rate,128,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-4,adjusted_speech_rate,64,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-4,adjusted_speech_rate,64,3,100,0.001,val_accuracy,0.1458333283662796
DNN-2,hnr,128,10,100,0.0005,val_accuracy,0.1458333283662796
DNN-7,mean_pitch,64,3,50,0.0001,val_accuracy,0.1458333283662796
DNN-3,speech_rate,128,5,50,0.001,val_accuracy,0.1458333283662796
DNN-3,speech_rate,64,10,50,0.0005,val_accuracy,0.1458333283662796
DNN-3,speech_rate,64,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-3,speech_rate,64,5,100,0.001,val_accuracy,0.1458333283662796
DNN-3,speech_rate,64,5,50,0.001,val_accuracy,0.1458333283662796
DNN-2,hnr,64,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-2,hnr,64,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-2,intonation,128,10,100,0.0001,val_accuracy,0.1458333283662796
DNN-3,speech_rate,128,10,50,0.0001,val_accuracy,0.1458333283662796
DNN-3,speech_rate,128,10,50,0.001,val_accuracy,0.1458333283662796
DNN-3,speech_rate,128,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-3,speech_rate,128,3,50,0.001,val_accuracy,0.1458333283662796
DNN-3,speech_rate,128,5,100,0.0005,val_accuracy,0.1458333283662796
DNN-3,speech_rate,128,5,100,0.001,val_accuracy,0.1458333283662796
DNN-2,jitter,128,3,50,0.0001,val_accuracy,0.1458333283662796
DNN-3,pitch_variation,64,5,50,0.0001,val_accuracy,0.1458333283662796
DNN-2,intonation,64,10,100,0.001,val_accuracy,0.1458333283662796
DNN-7,pitch_variation,128,10,50,0.0005,val_accuracy,0.1458333283662796
DNN-7,pitch_variation,128,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-7,pitch_variation,128,5,100,0.001,val_accuracy,0.1458333283662796
DNN-7,pitch_variation,64,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-8,pitch_variation,128,10,100,0.0005,val_accuracy,0.1458333283662796
DNN-0,adjusted_speech_rate,64,10,50,0.0005,val_accuracy,0.1458333283662796
DNN-0,adjusted_speech_rate,64,10,100,0.0005,val_accuracy,0.1458333283662796
DNN-0,adjusted_speech_rate,128,5,50,0.001,val_accuracy,0.1458333283662796
DNN-0,adjusted_speech_rate,64,5,100,0.0005,val_accuracy,0.1458333283662796
DNN-0,intonation,128,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-8,adjusted_speech_rate,128,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-8,adjusted_speech_rate,128,3,50,0.0005,val_accuracy,0.1458333283662796
DNN-7,total_energy,64,10,100,0.0001,val_accuracy,0.1458333283662796
DNN-7,zcr,128,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-7,zcr,128,5,50,0.0001,val_accuracy,0.1458333283662796
DNN-8,adjusted_speech_rate,128,10,100,0.0005,val_accuracy,0.1458333283662796
DNN-8,adjusted_speech_rate,128,10,100,0.001,val_accuracy,0.1458333283662796
DNN-5,speech_rate,128,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-5,speech_rate,128,5,100,0.001,val_accuracy,0.1458333283662796
DNN-0,hnr,128,3,50,0.0001,val_accuracy,0.1458333283662796
DNN-0,hnr,128,5,100,0.0001,val_accuracy,0.1458333283662796
DNN-0,adjusted_speech_rate,64,5,100,0.001,val_accuracy,0.1458333283662796
DNN-5,speech_rate,128,10,100,0.001,val_accuracy,0.1458333283662796
DNN-5,speech_rate,128,10,50,0.0001,val_accuracy,0.1458333283662796
DNN-5,speech_rate,128,10,50,0.0005,val_accuracy,0.1458333283662796
DNN-5,speech_rate,128,3,100,0.0001,val_accuracy,0.1458333283662796
DNN-5,speech_rate,128,3,100,0.0005,val_accuracy,0.1458333283662796
DNN-8,speech_rhythm,128,5,100,0.0001,val_accuracy,0.1388888955116272
DNN-6,pause_duration,128,5,100,0.0001,val_accuracy,0.1388888955116272
DNN-6,pause_duration,128,10,100,0.0001,val_accuracy,0.1388888955116272
DNN-6,pause_duration,128,10,100,0.0005,val_accuracy,0.1388888955116272
DNN-6,pause_duration,128,10,50,0.0001,val_accuracy,0.1388888955116272
DNN-8,speech_rhythm,128,5,50,0.0005,val_accuracy,0.1388888955116272
DNN-5,mean_pitch,128,5,100,0.001,val_accuracy,0.1388888955116272
DNN-6,adjusted_speech_rate,64,5,50,0.001,val_accuracy,0.1388888955116272
DNN-6,pause_duration,128,10,50,0.0005,val_accuracy,0.1388888955116272
DNN-5,pause_duration,64,10,100,0.0001,val_accuracy,0.1388888955116272
DNN-5,pause_duration,128,5,50,0.001,val_accuracy,0.1388888955116272
DNN-5,pause_duration,128,10,100,0.001,val_accuracy,0.1388888955116272
DNN-3,intonation,128,5,50,0.0001,val_accuracy,0.1388888955116272
DNN-5,pause_duration,64,5,50,0.0005,val_accuracy,0.1388888955116272
DNN-6,adjusted_speech_rate,64,5,100,0.0005,val_accuracy,0.1388888955116272
DNN-6,adjusted_speech_rate,64,3,50,0.001,val_accuracy,0.1388888955116272
DNN-6,adjusted_speech_rate,64,3,100,0.0005,val_accuracy,0.1388888955116272
DNN-6,adjusted_speech_rate,128,3,50,0.0005,val_accuracy,0.1388888955116272
DNN-3,hnr,128,5,100,0.0001,val_accuracy,0.1388888955116272
DNN-7,speech_emphasis,64,3,50,0.0001,val_accuracy,0.1388888955116272
DNN-7,speech_rate,128,10,50,0.0001,val_accuracy,0.1388888955116272
DNN-7,speech_rate,128,10,50,0.0005,val_accuracy,0.1388888955116272
DNN-5,pause_duration,128,10,50,0.0005,val_accuracy,0.1388888955116272
DNN-4,speech_rhythm,64,5,100,0.0001,val_accuracy,0.1388888955116272
DNN-2,speech_rate,64,5,100,0.001,val_accuracy,0.1388888955116272
DNN-2,speech_rate,64,3,100,0.001,val_accuracy,0.1388888955116272
DNN-2,speech_rate,64,10,50,0.001,val_accuracy,0.1388888955116272
DNN-3,pause_duration,64,5,50,0.001,val_accuracy,0.1388888955116272
DNN-5,pause_duration,128,10,100,0.0001,val_accuracy,0.1388888955116272
DNN-5,adjusted_speech_rate,64,5,50,0.0001,val_accuracy,0.1388888955116272
DNN-1,pause_duration,128,10,50,0.0001,val_accuracy,0.1388888955116272
DNN-4,speech_emphasis,64,5,100,0.0001,val_accuracy,0.1388888955116272
DNN-1,pause_duration,128,5,50,0.0005,val_accuracy,0.1388888955116272
DNN-4,speech_rate,128,3,100,0.0001,val_accuracy,0.1388888955116272
DNN-1,pause_duration,128,3,50,0.001,val_accuracy,0.1388888955116272
DNN-1,pause_duration,128,3,50,0.0005,val_accuracy,0.1388888955116272
DNN-4,speech_rhythm,128,10,50,0.0001,val_accuracy,0.1388888955116272
DNN-4,speech_rhythm,128,3,100,0.001,val_accuracy,0.1388888955116272
DNN-8,speech_rhythm,64,3,100,0.0001,val_accuracy,0.1388888955116272
DNN-1,pause_duration,64,3,100,0.0001,val_accuracy,0.1388888955116272
DNN-9,jitter,64,3,50,0.0005,val_accuracy,0.1388888955116272
DNN-6,pause_duration,64,10,50,0.001,val_accuracy,0.1388888955116272
DNN-8,speech_rhythm,128,5,100,0.0005,val_accuracy,0.1388888955116272
DNN-1,pause_duration,64,3,50,0.0001,val_accuracy,0.1388888955116272
DNN-6,pause_duration,64,3,50,0.0005,val_accuracy,0.1388888955116272
DNN-7,adjusted_speech_rate,128,5,100,0.001,val_accuracy,0.1388888955116272
DNN-7,adjusted_speech_rate,128,3,100,0.0005,val_accuracy,0.1388888955116272
DNN-6,pause_duration,64,3,50,0.001,val_accuracy,0.1388888955116272
DNN-1,pause_duration,64,5,50,0.0001,val_accuracy,0.1388888955116272
DNN-8,speech_rate,64,5,100,0.001,val_accuracy,0.1388888955116272
DNN-8,speech_rate,64,5,100,0.0001,val_accuracy,0.1388888955116272
DNN-8,speech_rate,64,3,50,0.0001,val_accuracy,0.1388888955116272
DNN-8,speech_rate,64,10,50,0.0001,val_accuracy,0.1388888955116272
DNN-8,speech_rate,128,5,50,0.001,val_accuracy,0.1388888955116272
DNN-8,speech_rhythm,128,10,100,0.001,val_accuracy,0.1388888955116272
DNN-6,pause_duration,64,10,50,0.0001,val_accuracy,0.1388888955116272
DNN-6,pause_duration,64,10,50,0.0005,val_accuracy,0.1388888955116272
DNN-1,pause_duration,64,5,100,0.0001,val_accuracy,0.1388888955116272
DNN-3,jitter,128,3,50,0.001,val_accuracy,0.1388888955116272
DNN-7,spectral_rolloff,128,3,100,0.001,val_accuracy,0.1388888955116272
DNN-2,pause_duration,128,5,100,0.0001,val_accuracy,0.1388888955116272
DNN-9,pause_duration,64,3,50,0.001,val_accuracy,0.1388888955116272
DNN-9,pause_duration,64,5,100,0.0005,val_accuracy,0.1388888955116272
DNN-3,pause_duration,64,10,50,0.0001,val_accuracy,0.1388888955116272
DNN-3,pause_duration,64,10,100,0.001,val_accuracy,0.1388888955116272
DNN-7,intonation,128,3,50,0.0001,val_accuracy,0.1388888955116272
DNN-9,pause_duration,64,10,100,0.0005,val_accuracy,0.1388888955116272
DNN-3,pause_duration,64,3,50,0.0005,val_accuracy,0.1388888955116272
DNN-3,pause_duration,64,3,100,0.001,val_accuracy,0.1388888955116272
DNN-9,pause_duration,64,10,50,0.0001,val_accuracy,0.1388888955116272
DNN-1,speech_rhythm,128,10,100,0.0001,val_accuracy,0.1388888955116272
DNN-3,pause_duration,64,5,50,0.0005,val_accuracy,0.1388888955116272
DNN-1,speech_rate,64,5,100,0.0005,val_accuracy,0.1388888955116272
DNN-1,speech_rate,64,3,100,0.001,val_accuracy,0.1388888955116272
DNN-1,speech_rate,64,10,100,0.0001,val_accuracy,0.1388888955116272
DNN-1,speech_rhythm,128,3,50,0.0001,val_accuracy,0.1388888955116272
DNN-9,pause_duration,128,5,100,0.001,val_accuracy,0.1388888955116272
DNN-1,speech_rhythm,128,10,50,0.001,val_accuracy,0.1388888955116272
DNN-9,pause_duration,128,5,50,0.0001,val_accuracy,0.1388888955116272
DNN-5,pause_duration,128,3,100,0.001,val_accuracy,0.1388888955116272
DNN-9,pause_duration,128,5,50,0.0005,val_accuracy,0.1388888955116272
DNN-9,pause_duration,64,10,100,0.0001,val_accuracy,0.1388888955116272
DNN-2,speech_rhythm,128,10,50,0.001,val_accuracy,0.1388888955116272
DNN-9,pause_duration,128,10,50,0.001,val_accuracy,0.1388888955116272
DNN-5,pitch_variation,128,5,100,0.001,val_accuracy,0.1388888955116272
DNN-9,pause_duration,128,3,100,0.0001,val_accuracy,0.1388888955116272
